NAME,TYPE,SUBSCRIPTION,RESOURCE GROUP,LOCATION,STATUS,OPERATING SYSTEM,SIZE,OS LICENSING BENEFIT,PRIVATE IP ADDRESS,DISKS,VM GENERATION,IMAGE PLAN,TAGS,RESOURCE LINK
"azeu1qsgwap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-sgw","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.58","2","V2"," -","{""application"":""SGW"",""environment_type"":""NONPROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""request_number"":""MIGRATION"",""cost_center"":""1002362022"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-sgw/providers/Microsoft.Compute/virtualMachines/azeu1qsgwap01"
"azeu1qsgwdb01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-sgw","East US","Running","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.115.34.43","8","V2"," -","{""application"":""SGW"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362022"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-sgw/providers/Microsoft.Compute/virtualMachines/azeu1qsgwdb01"
"azeu1qshlap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-shl","East US","Running","Linux","Standard_E8ds_v4","Not enabled","10.115.32.224","3","V2"," -","{""application"":""SHL"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""OEL 8.5"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R4W3""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-shl/providers/Microsoft.Compute/virtualMachines/azeu1qshlap01"
"azeu1qshlap02","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-shl","East US","Running","Linux","Standard_E8ds_v4","Not enabled","10.115.32.226","3","V2","81-gen2","{""application"":""SHL"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""OEL 8.5"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R4W3"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-shl/providers/Microsoft.Compute/virtualMachines/azeu1qshlap02"
"azeu1qshlap03","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-shl","East US","Stopped (deallocated)","Linux","Standard_E8ds_v4","Not enabled","10.115.32.228","3","V2","81-gen2","{""application"":""SHL"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""OEL 8.5"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R4W3""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-shl/providers/Microsoft.Compute/virtualMachines/azeu1qshlap03"
"azeu1qshldb01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-shl","East US","Running","Linux","Standard_M416ms_v2","Azure Hybrid Benefit for Redhat","10.115.34.136","3","V2"," -","{""application"":""SHL"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""NON-SAP"",""high_availability"":""NON-HA"",""application_role"":""DB"",""release"":""R4W3"",""RI_Purchased_SKU"":""Standard_M416ms_v2"",""SOC2"":"""",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-shl/providers/Microsoft.Compute/virtualMachines/azeu1qshldb01"
"azeu1qsitap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-sit","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.123","2","V2"," -","{""application"":""SIT"",""environment_type"":""NONPROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""business_owner"":""Roy.Abuel@Halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R3W3"",""SOC2"":"""",""RI_Purchased_SKU"":""Standard_D8ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-sit/providers/Microsoft.Compute/virtualMachines/azeu1qsitap01"
"azeu1qsitap02","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-sit","East US","Stopped (deallocated)","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.125","2","V2"," -","{""application"":""SIT"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R3W3"",""RI_Purchased_SKU"":""Standard_D8ds_v4"",""SOC2"":"""",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-sit/providers/Microsoft.Compute/virtualMachines/azeu1qsitap02"
"azeu1qsitdb01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-sit","East US","Running","Linux","Standard_E16ds_v4","Azure Hybrid Benefit for Redhat","10.115.34.92","8","V2"," -","{""application"":""SIT"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""DB"",""release"":""R3W3"",""RI_Purchased_SKU"":""Standard_E20ds_v4"",""SOC2"":"""",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-sit/providers/Microsoft.Compute/virtualMachines/azeu1qsitdb01"
"azeu1qsltap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qas-slt","East US","Running","Linux","Standard_D8ds_v4","Not enabled","10.115.32.244","2","V2","81-gen2","{""application"":""SLT"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""OEL 8.5"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R3W3"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qas-slt/providers/Microsoft.Compute/virtualMachines/azeu1qsltap01"
"azeu1qsltdb01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qas-slt","East US","Running","Linux","Standard_E20ds_v4","Azure Hybrid Benefit for Redhat","10.115.34.151","8","V2"," -","{""application"":""SLT"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R3W3"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qas-slt/providers/Microsoft.Compute/virtualMachines/azeu1qsltdb01"
"azeu1qspiap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-spi","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.238","2","V2"," -","{""application"":""SPI"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R4W3""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-spi/providers/Microsoft.Compute/virtualMachines/azeu1qspiap01"
"azeu1qspiap02","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-spi","East US","Stopped (deallocated)","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.240","2","V2"," -","{""application"":""SPI"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R4W3""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-spi/providers/Microsoft.Compute/virtualMachines/azeu1qspiap02"
"azeu1qspidb01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-spi","East US","Running","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.115.34.142","9","V2"," -","{""application"":""SPI"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""DB"",""release"":""R4W3""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-spi/providers/Microsoft.Compute/virtualMachines/azeu1qspidb01"
"azeu1qsspap01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-QA-SSP","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.119","2","V2"," -","{""application"":""SSP"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""9392366018"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2"",""SkipAutoBackup"":""SkipAutoBackup""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-QA-SSP/providers/Microsoft.Compute/virtualMachines/azeu1qsspap01"
"azeu1qsspap02","Virtual machine","C-SAP-NONPROD-01","RG-EU1-QA-SSP","East US","Stopped (deallocated)","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.121","2","V2"," -","{""application"":""SSP"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""9392366018"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-QA-SSP/providers/Microsoft.Compute/virtualMachines/azeu1qsspap02"
"azeu1qsspdb01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-QA-SSP","East US","Running","Linux","Standard_E16ds_v4","Azure Hybrid Benefit for Redhat","10.115.34.90","8","V2"," -","{""application"":""SSP"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""9392366018"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2"",""SkipAutoBackup"":""SkipAutoBackup""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-QA-SSP/providers/Microsoft.Compute/virtualMachines/azeu1qsspdb01"
"azeu1qssrap01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-QA-SSR","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.127","2","V2"," -","{""application"":""SSR"",""environment_type"":""NONPROD"",""technical_contact"":""Update Required"",""request_number"":""MIGRATION"",""cost_center"":""9392366018"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-QA-SSR/providers/Microsoft.Compute/virtualMachines/azeu1qssrap01"
"azeu1qssrap02","Virtual machine","C-SAP-NONPROD-01","RG-EU1-QA-SSR","East US","Stopped (deallocated)","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.32.129","2","V2"," -","{""application"":""SSR"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""9392366018"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-QA-SSR/providers/Microsoft.Compute/virtualMachines/azeu1qssrap02"
"azeu1qssrdb01","Virtual machine","C-SAP-NONPROD-01","RG-EU1-QA-SSR","East US","Running","Linux","Standard_E20ds_v4","Azure Hybrid Benefit for Redhat","10.115.34.94","8","V2"," -","{""application"":""SSR"",""technical_contact"":""Update Required"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""9392366018"",""billing_status"":""BILLED"",""Delivery_Manager"":""scott.traverse@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/RG-EU1-QA-SSR/providers/Microsoft.Compute/virtualMachines/azeu1qssrdb01"
"azeu1qvq1ap01","Virtual machine","C-SAP-NONPROD-01","C-SAP-NONPROD-GI-EU-RG","East US","Running","Linux","Standard_D4s_v3","Azure Hybrid Benefit for Redhat","10.115.35.134","2","V2"," -","{""application"":""Golden Image"",""technical_contact"":""satyam.ravula@halliburton.com , Ravi Kondabala"",""environment_type"":""NONPROD"",""request_number"":""REQ0375390"",""cost_center"":""ITGNGITSVRTXINFC"",""psl"":""SAP"","" Application"":""Vertex"",""Network Code"":""ITGNGITSVRTXINFC""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-NONPROD-GI-EU-RG/providers/Microsoft.Compute/virtualMachines/azeu1qvq1ap01"
"azeu1qvs1ap02","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-gi-eu-rg","East US","Running","Linux","Standard_D8s_v3","Azure Hybrid Benefit for Redhat","10.115.35.155","2","V2"," -","{""application"":""Golden Image"",""environment_type"":""NONPROD"",""technical_contact"":""satyam.ravula@halliburton.com"",""request_number"":""MIGRATION"",""cost_center"":""ITGNGITSVRTXECPL"",""psl"":""vertex CC""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-gi-eu-rg/providers/Microsoft.Compute/virtualMachines/azeu1qvs1ap02"
"azeu1qwaqap01","Virtual machine","C-SAP-NONPROD-01","rg-eu1-qa-waq","East US","Running","Linux","Standard_D2ds_v4","Azure Hybrid Benefit for Redhat","10.115.35.141","2","V2"," -","{""application"":""WAQ"",""environment_type"":""NONPROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""business_owner"":""Roy.Abuel@Halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""high_availability"":""NON-HA"",""application_role"":""APP"",""release"":""R3W3"",""SOC2"":"""",""RI_Purchased_SKU"":""Standard_D2ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/rg-eu1-qa-waq/providers/Microsoft.Compute/virtualMachines/azeu1qwaqap01"
